CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths
Saudi Arabia,2023,2,C310,Cancer,6.0,Age Group 22,1.0
Saudi Arabia,2023,1,C320,Cancer,8.0,Age Group 22,1.0
Saudi Arabia,2023,1,C323,Cancer,12.0,Age Group 22,1.0
Saudi Arabia,2023,2,C323,Cancer,8.0,Age Group 22,1.0
Saudi Arabia,2023,1,C329,Cancer,62.0,Age Group 22,2.0
Saudi Arabia,2023,1,E100,Diabetes,64.0,Age Group 22,2.0
Saudi Arabia,2023,2,E100,Diabetes,40.0,Age Group 22,6.0
Saudi Arabia,2023,1,E101,Diabetes,138.0,Age Group 22,6.0
Saudi Arabia,2023,2,E101,Diabetes,106.0,Age Group 22,1.0
Saudi Arabia,2023,1,E102,Diabetes,80.0,Age Group 22,4.0
Saudi Arabia,2023,2,E102,Diabetes,68.0,Age Group 22,3.0
Saudi Arabia,2023,1,E105,Diabetes,38.0,Age Group 22,2.0
Saudi Arabia,2023,2,E105,Diabetes,28.0,Age Group 22,1.0
Saudi Arabia,2023,1,E106,Diabetes,86.0,Age Group 22,4.0
Saudi Arabia,2023,2,E106,Diabetes,68.0,Age Group 22,5.0
Saudi Arabia,2023,1,E107,Diabetes,72.0,Age Group 22,2.0
Saudi Arabia,2023,2,E107,Diabetes,36.0,Age Group 22,2.0
Saudi Arabia,2023,1,E108,Diabetes,98.0,Age Group 22,2.0
Saudi Arabia,2023,2,E108,Diabetes,34.0,Age Group 22,5.0
Saudi Arabia,2023,1,E109,Diabetes,198.0,Age Group 22,8.0
Saudi Arabia,2023,2,E109,Diabetes,140.0,Age Group 22,8.0
Saudi Arabia,2023,1,E110,Diabetes,248.0,Age Group 22,18.0
Saudi Arabia,2023,2,E110,Diabetes,190.0,Age Group 22,15.0
Saudi Arabia,2023,1,E111,Diabetes,286.0,Age Group 22,14.0
Saudi Arabia,2023,2,E111,Diabetes,196.0,Age Group 22,8.0
Saudi Arabia,2023,1,E112,Diabetes,576.0,Age Group 22,40.0
Saudi Arabia,2023,2,E112,Diabetes,486.0,Age Group 22,31.0
Saudi Arabia,2023,1,E113,Diabetes,8.0,Age Group 22,1.0
Saudi Arabia,2023,1,E114,Diabetes,64.0,Age Group 22,2.0
Saudi Arabia,2023,2,E114,Diabetes,30.0,Age Group 22,8.0
Saudi Arabia,2023,1,E115,Diabetes,542.0,Age Group 22,36.0
Saudi Arabia,2023,2,E115,Diabetes,370.0,Age Group 22,31.0
Saudi Arabia,2023,1,E116,Diabetes,786.0,Age Group 22,38.0
Saudi Arabia,2023,2,E116,Diabetes,554.0,Age Group 22,46.0
Saudi Arabia,2023,1,E117,Diabetes,1164.0,Age Group 22,62.0
Saudi Arabia,2023,2,E117,Diabetes,778.0,Age Group 22,63.0
Saudi Arabia,2023,1,E118,Diabetes,300.0,Age Group 22,17.0
Saudi Arabia,2023,2,E118,Diabetes,210.0,Age Group 22,17.0
Saudi Arabia,2023,1,E119,Diabetes,1328.0,Age Group 22,68.0
Saudi Arabia,2023,2,E119,Diabetes,878.0,Age Group 22,56.0
Saudi Arabia,2023,1,E126,Diabetes,8.0,Age Group 22,1.0
Saudi Arabia,2023,2,E127,Diabetes,4.0,Age Group 22,2.0
Saudi Arabia,2023,2,E128,Diabetes,2.0,Age Group 22,1.0
Saudi Arabia,2023,1,E129,Diabetes,4.0,Age Group 22,1.0
Saudi Arabia,2023,2,E131,Diabetes,6.0,Age Group 22,1.0
Saudi Arabia,2023,1,E132,Diabetes,50.0,Age Group 22,4.0
Saudi Arabia,2023,2,E132,Diabetes,38.0,Age Group 22,5.0
Saudi Arabia,2023,1,E135,Diabetes,34.0,Age Group 22,2.0
Saudi Arabia,2023,2,E135,Diabetes,16.0,Age Group 22,1.0
Saudi Arabia,2023,1,E136,Diabetes,114.0,Age Group 22,8.0
Saudi Arabia,2023,2,E136,Diabetes,60.0,Age Group 22,6.0
Saudi Arabia,2023,1,E137,Diabetes,16.0,Age Group 22,1.0
Saudi Arabia,2023,2,E137,Diabetes,12.0,Age Group 22,2.0
Saudi Arabia,2023,1,E138,Diabetes,10.0,Age Group 22,1.0
Saudi Arabia,2023,1,E139,Diabetes,20.0,Age Group 22,1.0
Saudi Arabia,2023,2,E139,Diabetes,24.0,Age Group 22,1.0
Saudi Arabia,2023,1,E140,Diabetes,26.0,Age Group 22,2.0
Saudi Arabia,2023,2,E140,Diabetes,30.0,Age Group 22,2.0
Saudi Arabia,2023,1,E141,Diabetes,146.0,Age Group 22,12.0
Saudi Arabia,2023,2,E141,Diabetes,110.0,Age Group 22,9.0
Saudi Arabia,2023,1,E142,Diabetes,226.0,Age Group 22,10.0
Saudi Arabia,2023,2,E142,Diabetes,184.0,Age Group 22,18.0
Saudi Arabia,2023,2,E144,Diabetes,6.0,Age Group 22,1.0
Saudi Arabia,2023,1,E145,Diabetes,138.0,Age Group 22,8.0
Saudi Arabia,2023,2,E145,Diabetes,114.0,Age Group 22,9.0
Saudi Arabia,2023,1,E146,Diabetes,498.0,Age Group 22,31.0
Saudi Arabia,2023,2,E146,Diabetes,394.0,Age Group 22,25.0
Saudi Arabia,2023,1,E147,Diabetes,644.0,Age Group 22,46.0
Saudi Arabia,2023,2,E147,Diabetes,416.0,Age Group 22,29.0
Saudi Arabia,2023,1,E148,Diabetes,66.0,Age Group 22,1.0
Saudi Arabia,2023,2,E148,Diabetes,66.0,Age Group 22,6.0
Saudi Arabia,2023,1,E149,Diabetes,1166.0,Age Group 22,54.0
Saudi Arabia,2023,2,E149,Diabetes,630.0,Age Group 22,46.0
Saudi Arabia,2023,1,I10,Hypertension,30.0,Age Group 22,2.0
Saudi Arabia,2023,2,I10,Hypertension,30.0,Age Group 22,2.0
Saudi Arabia,2023,1,I110,Hypertension,3136.0,Age Group 22,162.0
Saudi Arabia,2023,2,I110,Hypertension,2192.0,Age Group 22,159.0
Saudi Arabia,2023,1,I119,Hypertension,3810.0,Age Group 22,148.0
Saudi Arabia,2023,2,I119,Hypertension,2018.0,Age Group 22,144.0
Saudi Arabia,2023,1,I120,Hypertension,520.0,Age Group 22,23.0
Saudi Arabia,2023,2,I120,Hypertension,444.0,Age Group 22,20.0
Saudi Arabia,2023,1,I129,Hypertension,170.0,Age Group 22,10.0
Saudi Arabia,2023,2,I129,Hypertension,102.0,Age Group 22,5.0
Saudi Arabia,2023,1,I130,Hypertension,286.0,Age Group 22,14.0
Saudi Arabia,2023,2,I130,Hypertension,198.0,Age Group 22,15.0
Saudi Arabia,2023,1,I131,Hypertension,168.0,Age Group 22,11.0
Saudi Arabia,2023,2,I131,Hypertension,116.0,Age Group 22,8.0
Saudi Arabia,2023,1,I132,Hypertension,222.0,Age Group 22,13.0
Saudi Arabia,2023,2,I132,Hypertension,148.0,Age Group 22,13.0
Saudi Arabia,2023,1,I139,Hypertension,154.0,Age Group 22,10.0
Saudi Arabia,2023,2,I139,Hypertension,152.0,Age Group 22,5.0
Saudi Arabia,2023,1,I200,Heart Disease,590.0,Age Group 22,26.0
Saudi Arabia,2023,2,I200,Heart Disease,326.0,Age Group 22,16.0
Saudi Arabia,2023,1,I209,Heart Disease,244.0,Age Group 22,7.0
Saudi Arabia,2023,2,I209,Heart Disease,164.0,Age Group 22,9.0
Saudi Arabia,2023,1,I210,Heart Disease,662.0,Age Group 22,18.0
Saudi Arabia,2023,2,I210,Heart Disease,228.0,Age Group 22,16.0
Saudi Arabia,2023,1,I211,Heart Disease,360.0,Age Group 22,10.0
Saudi Arabia,2023,2,I211,Heart Disease,118.0,Age Group 22,9.0
Saudi Arabia,2023,1,I212,Heart Disease,180.0,Age Group 22,6.0
Saudi Arabia,2023,2,I212,Heart Disease,88.0,Age Group 22,6.0
Saudi Arabia,2023,1,I213,Heart Disease,322.0,Age Group 22,9.0
Saudi Arabia,2023,2,I213,Heart Disease,120.0,Age Group 22,11.0
Saudi Arabia,2023,1,I214,Heart Disease,380.0,Age Group 22,11.0
Saudi Arabia,2023,2,I214,Heart Disease,180.0,Age Group 22,13.0
Saudi Arabia,2023,1,I219,Heart Disease,5576.0,Age Group 22,154.0
Saudi Arabia,2023,2,I219,Heart Disease,2260.0,Age Group 22,123.0
Saudi Arabia,2023,1,I248,Heart Disease,420.0,Age Group 22,18.0
Saudi Arabia,2023,2,I248,Heart Disease,206.0,Age Group 22,12.0
Saudi Arabia,2023,1,I249,Heart Disease,2254.0,Age Group 22,48.0
Saudi Arabia,2023,2,I249,Heart Disease,958.0,Age Group 22,53.0
Saudi Arabia,2023,1,I250,Heart Disease,218.0,Age Group 22,12.0
Saudi Arabia,2023,2,I250,Heart Disease,92.0,Age Group 22,3.0
Saudi Arabia,2023,1,I251,Heart Disease,1990.0,Age Group 22,59.0
Saudi Arabia,2023,2,I251,Heart Disease,718.0,Age Group 22,46.0
Saudi Arabia,2023,1,I253,Heart Disease,70.0,Age Group 22,6.0
Saudi Arabia,2023,2,I253,Heart Disease,36.0,Age Group 22,1.0
Saudi Arabia,2023,1,I254,Heart Disease,76.0,Age Group 22,2.0
Saudi Arabia,2023,2,I254,Heart Disease,50.0,Age Group 22,1.0
Saudi Arabia,2023,1,I255,Heart Disease,1160.0,Age Group 22,55.0
Saudi Arabia,2023,2,I255,Heart Disease,498.0,Age Group 22,44.0
Saudi Arabia,2023,1,I256,Heart Disease,166.0,Age Group 22,2.0
Saudi Arabia,2023,2,I256,Heart Disease,76.0,Age Group 22,3.0
Saudi Arabia,2023,1,I258,Heart Disease,262.0,Age Group 22,14.0
Saudi Arabia,2023,2,I258,Heart Disease,108.0,Age Group 22,8.0
Saudi Arabia,2023,1,I259,Heart Disease,4136.0,Age Group 22,132.0
Saudi Arabia,2023,2,I259,Heart Disease,2068.0,Age Group 22,137.0
Saudi Arabia,2023,2,I608,Stroke,12.0,Age Group 22,1.0
Saudi Arabia,2023,1,I609,Stroke,86.0,Age Group 22,2.0
Saudi Arabia,2023,2,I609,Stroke,42.0,Age Group 22,1.0
Saudi Arabia,2023,1,I610,Stroke,64.0,Age Group 22,4.0
Saudi Arabia,2023,1,I611,Stroke,32.0,Age Group 22,1.0
Saudi Arabia,2023,2,I612,Stroke,20.0,Age Group 22,1.0
Saudi Arabia,2023,1,I613,Stroke,172.0,Age Group 22,1.0
Saudi Arabia,2023,2,I613,Stroke,52.0,Age Group 22,3.0
Saudi Arabia,2023,2,I614,Stroke,16.0,Age Group 22,1.0
Saudi Arabia,2023,1,I615,Stroke,110.0,Age Group 22,1.0
Saudi Arabia,2023,2,I615,Stroke,40.0,Age Group 22,3.0
Saudi Arabia,2023,1,I618,Stroke,76.0,Age Group 22,2.0
Saudi Arabia,2023,2,I618,Stroke,30.0,Age Group 22,1.0
Saudi Arabia,2023,1,I619,Stroke,508.0,Age Group 22,12.0
Saudi Arabia,2023,2,I619,Stroke,224.0,Age Group 22,10.0
Saudi Arabia,2023,1,I620,Stroke,96.0,Age Group 22,10.0
Saudi Arabia,2023,2,I620,Stroke,44.0,Age Group 22,4.0
Saudi Arabia,2023,1,I629,Stroke,154.0,Age Group 22,3.0
Saudi Arabia,2023,2,I629,Stroke,78.0,Age Group 22,3.0
Saudi Arabia,2023,1,I630,Stroke,36.0,Age Group 22,4.0
Saudi Arabia,2023,2,I630,Stroke,14.0,Age Group 22,1.0
Saudi Arabia,2023,1,I631,Stroke,26.0,Age Group 22,2.0
Saudi Arabia,2023,2,I631,Stroke,8.0,Age Group 22,2.0
Saudi Arabia,2023,1,I632,Stroke,28.0,Age Group 22,3.0
Saudi Arabia,2023,1,I633,Stroke,182.0,Age Group 22,7.0
Saudi Arabia,2023,2,I633,Stroke,130.0,Age Group 22,8.0
Saudi Arabia,2023,1,I634,Stroke,40.0,Age Group 22,4.0
Saudi Arabia,2023,2,I634,Stroke,18.0,Age Group 22,3.0
Saudi Arabia,2023,1,I635,Stroke,132.0,Age Group 22,3.0
Saudi Arabia,2023,2,I635,Stroke,104.0,Age Group 22,11.0
Saudi Arabia,2023,1,I638,Stroke,142.0,Age Group 22,5.0
Saudi Arabia,2023,2,I638,Stroke,154.0,Age Group 22,15.0
Saudi Arabia,2023,1,I639,Stroke,816.0,Age Group 22,53.0
Saudi Arabia,2023,2,I639,Stroke,612.0,Age Group 22,49.0
Saudi Arabia,2023,1,I64,Stroke,1098.0,Age Group 22,60.0
Saudi Arabia,2023,2,I64,Stroke,774.0,Age Group 22,61.0
Saudi Arabia,2023,1,I672,Stroke,66.0,Age Group 22,2.0
Saudi Arabia,2023,2,I672,Stroke,64.0,Age Group 22,6.0
Saudi Arabia,2023,1,I674,Stroke,68.0,Age Group 22,1.0
Saudi Arabia,2023,2,I677,Stroke,4.0,Age Group 22,1.0
Saudi Arabia,2023,1,I678,Stroke,60.0,Age Group 22,2.0
Saudi Arabia,2023,2,I678,Stroke,30.0,Age Group 22,2.0
Saudi Arabia,2023,1,I679,Stroke,210.0,Age Group 22,15.0
Saudi Arabia,2023,2,I679,Stroke,122.0,Age Group 22,15.0
Saudi Arabia,2023,1,I690,Stroke,18.0,Age Group 22,2.0
Saudi Arabia,2023,2,I690,Stroke,10.0,Age Group 22,1.0
Saudi Arabia,2023,1,I691,Stroke,96.0,Age Group 22,2.0
Saudi Arabia,2023,2,I691,Stroke,44.0,Age Group 22,5.0
Saudi Arabia,2023,1,I692,Stroke,6.0,Age Group 22,1.0
Saudi Arabia,2023,2,I692,Stroke,10.0,Age Group 22,2.0
Saudi Arabia,2023,1,I693,Stroke,140.0,Age Group 22,9.0
Saudi Arabia,2023,2,I693,Stroke,110.0,Age Group 22,11.0
Saudi Arabia,2023,1,I694,Stroke,358.0,Age Group 22,21.0
Saudi Arabia,2023,2,I694,Stroke,304.0,Age Group 22,24.0
Saudi Arabia,2023,2,I698,Stroke,28.0,Age Group 22,3.0
Qatar,2023,1,C169,Cancer,24.0,Age Group 22,2.0
Qatar,2023,2,C189,Cancer,12.0,Age Group 22,1.0
Qatar,2023,1,C221,Cancer,12.0,Age Group 22,1.0
Qatar,2023,2,C221,Cancer,8.0,Age Group 22,1.0
Qatar,2023,2,E107,Diabetes,6.0,Age Group 22,1.0
Qatar,2023,1,E108,Diabetes,26.0,Age Group 22,1.0
Qatar,2023,2,E11,Diabetes,6.0,Age Group 22,1.0
Qatar,2023,2,E118,Diabetes,12.0,Age Group 22,3.0
Qatar,2023,1,E14,Diabetes,22.0,Age Group 22,1.0
Qatar,2023,1,E147,Diabetes,2.0,Age Group 22,1.0
Qatar,2023,2,E149,Diabetes,2.0,Age Group 22,1.0
Qatar,2023,2,I10,Hypertension,12.0,Age Group 22,1.0
Qatar,2023,1,I11,Hypertension,36.0,Age Group 22,1.0
Qatar,2023,1,I110,Hypertension,10.0,Age Group 22,1.0
Qatar,2023,1,I213,Heart Disease,10.0,Age Group 22,1.0
Qatar,2023,1,I214,Heart Disease,6.0,Age Group 22,1.0
Qatar,2023,2,I214,Heart Disease,10.0,Age Group 22,1.0
Qatar,2023,1,I219,Heart Disease,46.0,Age Group 22,2.0
Qatar,2023,1,I249,Heart Disease,24.0,Age Group 22,1.0
Qatar,2023,2,I25,Heart Disease,4.0,Age Group 22,1.0
Qatar,2023,2,I250,Heart Disease,4.0,Age Group 22,1.0
Qatar,2023,1,I251,Heart Disease,124.0,Age Group 22,3.0
Qatar,2023,2,I251,Heart Disease,30.0,Age Group 22,3.0
Qatar,2023,1,I258,Heart Disease,10.0,Age Group 22,2.0
Qatar,2023,1,I259,Heart Disease,14.0,Age Group 22,1.0
Qatar,2023,2,I613,Stroke,4.0,Age Group 22,2.0
Qatar,2023,1,I639,Stroke,8.0,Age Group 22,1.0
Qatar,2023,2,I64,Stroke,6.0,Age Group 22,2.0
Qatar,2023,2,I67,Stroke,2.0,Age Group 22,1.0
Qatar,2023,1,I679,Stroke,8.0,Age Group 22,1.0
Qatar,2023,1,I694,Stroke,6.0,Age Group 22,1.0
Kuwait,2022,2,C069,Cancer,2.0,Age Group 22,1.0
Kuwait,2022,1,C169,Cancer,46.0,Age Group 22,3.0
Kuwait,2022,2,C169,Cancer,28.0,Age Group 22,1.0
Kuwait,2022,1,C189,Cancer,102.0,Age Group 22,2.0
Kuwait,2022,2,C189,Cancer,68.0,Age Group 22,1.0
Kuwait,2022,1,C20,Cancer,18.0,Age Group 22,2.0
Kuwait,2022,1,C221,Cancer,4.0,Age Group 22,1.0
Kuwait,2022,1,C229,Cancer,76.0,Age Group 22,3.0
Kuwait,2022,2,C229,Cancer,32.0,Age Group 22,1.0
Kuwait,2022,1,C249,Cancer,14.0,Age Group 22,1.0
Kuwait,2022,2,C249,Cancer,18.0,Age Group 22,1.0
Kuwait,2022,1,C259,Cancer,72.0,Age Group 22,2.0
Kuwait,2022,2,C259,Cancer,56.0,Age Group 22,3.0
Kuwait,2022,1,C329,Cancer,8.0,Age Group 22,1.0
Kuwait,2022,2,E115,Diabetes,6.0,Age Group 22,1.0
Kuwait,2022,1,E142,Diabetes,10.0,Age Group 22,1.0
Kuwait,2022,2,E145,Diabetes,2.0,Age Group 22,1.0
Kuwait,2022,1,E147,Diabetes,318.0,Age Group 22,20.0
Kuwait,2022,2,E147,Diabetes,348.0,Age Group 22,37.0
Kuwait,2022,1,E148,Diabetes,8.0,Age Group 22,1.0
Kuwait,2022,1,E149,Diabetes,36.0,Age Group 22,1.0
Kuwait,2022,2,E149,Diabetes,44.0,Age Group 22,4.0
Kuwait,2022,2,I10,Hypertension,10.0,Age Group 22,1.0
Kuwait,2022,1,I110,Hypertension,10.0,Age Group 22,1.0
Kuwait,2022,2,I110,Hypertension,6.0,Age Group 22,1.0
Kuwait,2022,1,I119,Hypertension,40.0,Age Group 22,4.0
Kuwait,2022,2,I119,Hypertension,48.0,Age Group 22,9.0
Kuwait,2022,2,I129,Hypertension,24.0,Age Group 22,2.0
Kuwait,2022,2,I131,Hypertension,10.0,Age Group 22,2.0
Kuwait,2022,1,I139,Hypertension,6.0,Age Group 22,1.0
Kuwait,2022,2,I139,Hypertension,12.0,Age Group 22,2.0
Kuwait,2022,1,I209,Heart Disease,1432.0,Age Group 22,47.0
Kuwait,2022,2,I209,Heart Disease,518.0,Age Group 22,32.0
Kuwait,2022,1,I219,Heart Disease,522.0,Age Group 22,13.0
Kuwait,2022,2,I219,Heart Disease,190.0,Age Group 22,13.0
Kuwait,2022,1,I251,Heart Disease,120.0,Age Group 22,5.0
Kuwait,2022,2,I251,Heart Disease,92.0,Age Group 22,7.0
Kuwait,2022,1,I259,Heart Disease,260.0,Age Group 22,5.0
Kuwait,2022,2,I259,Heart Disease,112.0,Age Group 22,9.0
Kuwait,2022,1,I619,Stroke,264.0,Age Group 22,9.0
Kuwait,2022,2,I619,Stroke,108.0,Age Group 22,4.0
Kuwait,2022,1,I639,Stroke,298.0,Age Group 22,22.0
Kuwait,2022,2,I639,Stroke,224.0,Age Group 22,17.0
Kuwait,2023,2,C069,Cancer,2.0,Age Group 22,1.0
Kuwait,2023,1,C159,Cancer,18.0,Age Group 22,1.0
Kuwait,2023,1,C169,Cancer,54.0,Age Group 22,1.0
Kuwait,2023,1,C172,Cancer,2.0,Age Group 22,1.0
Kuwait,2023,1,C189,Cancer,138.0,Age Group 22,8.0
Kuwait,2023,2,C189,Cancer,110.0,Age Group 22,7.0
Kuwait,2023,1,C220,Cancer,8.0,Age Group 22,1.0
Kuwait,2023,1,C229,Cancer,82.0,Age Group 22,3.0
Kuwait,2023,2,C229,Cancer,22.0,Age Group 22,2.0
Kuwait,2023,2,C23,Cancer,18.0,Age Group 22,1.0
Kuwait,2023,2,C249,Cancer,22.0,Age Group 22,1.0
Kuwait,2023,1,C259,Cancer,88.0,Age Group 22,3.0
Kuwait,2023,2,C259,Cancer,58.0,Age Group 22,3.0
Kuwait,2023,1,C329,Cancer,14.0,Age Group 22,1.0
Kuwait,2023,1,E141,Diabetes,4.0,Age Group 22,1.0
Kuwait,2023,1,E142,Diabetes,12.0,Age Group 22,1.0
Kuwait,2023,2,E142,Diabetes,16.0,Age Group 22,1.0
Kuwait,2023,1,E146,Diabetes,12.0,Age Group 22,1.0
Kuwait,2023,2,E146,Diabetes,16.0,Age Group 22,2.0
Kuwait,2023,1,E147,Diabetes,272.0,Age Group 22,17.0
Kuwait,2023,2,E147,Diabetes,240.0,Age Group 22,22.0
Kuwait,2023,2,E148,Diabetes,6.0,Age Group 22,1.0
Kuwait,2023,1,E149,Diabetes,20.0,Age Group 22,1.0
Kuwait,2023,1,I10,Hypertension,28.0,Age Group 22,5.0
Kuwait,2023,2,I10,Hypertension,24.0,Age Group 22,4.0
Kuwait,2023,2,I110,Hypertension,8.0,Age Group 22,1.0
Kuwait,2023,1,I119,Hypertension,32.0,Age Group 22,1.0
Kuwait,2023,2,I119,Hypertension,36.0,Age Group 22,4.0
Kuwait,2023,2,I120,Hypertension,14.0,Age Group 22,1.0
Kuwait,2023,1,I129,Hypertension,6.0,Age Group 22,1.0
Kuwait,2023,2,I129,Hypertension,4.0,Age Group 22,2.0
Kuwait,2023,2,I131,Hypertension,8.0,Age Group 22,1.0
Kuwait,2023,1,I209,Heart Disease,1676.0,Age Group 22,51.0
Kuwait,2023,2,I209,Heart Disease,560.0,Age Group 22,38.0
Kuwait,2023,1,I219,Heart Disease,198.0,Age Group 22,5.0
Kuwait,2023,2,I219,Heart Disease,64.0,Age Group 22,2.0
Kuwait,2023,1,I248,Heart Disease,2.0,Age Group 22,1.0
Kuwait,2023,1,I251,Heart Disease,54.0,Age Group 22,4.0
Kuwait,2023,2,I251,Heart Disease,38.0,Age Group 22,1.0
Kuwait,2023,2,I255,Heart Disease,8.0,Age Group 22,1.0
Kuwait,2023,1,I259,Heart Disease,136.0,Age Group 22,7.0
Kuwait,2023,2,I259,Heart Disease,72.0,Age Group 22,5.0
Kuwait,2023,1,I614,Stroke,6.0,Age Group 22,1.0
Kuwait,2023,1,I619,Stroke,276.0,Age Group 22,9.0
Kuwait,2023,2,I619,Stroke,128.0,Age Group 22,3.0
Kuwait,2023,1,I639,Stroke,232.0,Age Group 22,13.0
Kuwait,2023,2,I639,Stroke,172.0,Age Group 22,19.0
Kuwait,2023,1,I64,Stroke,36.0,Age Group 22,1.0
Kuwait,2023,2,I64,Stroke,28.0,Age Group 22,1.0
Kuwait,2023,2,I679,Stroke,2.0,Age Group 22,1.0
Qatar,2017,1,C16,Cancer,18.0,Age Group 23,1.0
Qatar,2017,1,C22,Cancer,44.0,Age Group 23,1.0
Qatar,2017,1,C32,Cancer,4.0,Age Group 23,1.0
Qatar,2017,1,E11,Diabetes,68.0,Age Group 23,4.0
Qatar,2017,1,E14,Diabetes,92.0,Age Group 23,4.0
Qatar,2017,1,I11,Hypertension,10.0,Age Group 23,1.0
Qatar,2017,1,I21,Heart Disease,100.0,Age Group 23,5.0
Qatar,2017,1,I25,Heart Disease,230.0,Age Group 23,4.0
Qatar,2017,1,I61,Stroke,16.0,Age Group 23,1.0
Qatar,2017,1,I64,Stroke,20.0,Age Group 23,1.0
Qatar,2017,1,I67,Stroke,8.0,Age Group 23,1.0
Qatar,2017,2,C22,Cancer,16.0,Age Group 23,1.0
Qatar,2017,2,C23,Cancer,6.0,Age Group 23,2.0
Qatar,2017,2,E11,Diabetes,34.0,Age Group 23,3.0
Qatar,2017,2,E14,Diabetes,48.0,Age Group 23,4.0
Qatar,2017,2,I10,Hypertension,32.0,Age Group 23,5.0
Qatar,2017,2,I11,Hypertension,10.0,Age Group 23,2.0
Qatar,2017,2,I15,Hypertension,4.0,Age Group 23,1.0
Qatar,2017,2,I21,Heart Disease,28.0,Age Group 23,3.0
Qatar,2017,2,I25,Heart Disease,32.0,Age Group 23,3.0
Qatar,2017,2,I62,Stroke,8.0,Age Group 23,1.0
Qatar,2017,2,I67,Stroke,8.0,Age Group 23,1.0
Qatar,2017,2,I69,Stroke,8.0,Age Group 23,2.0
Qatar,2019,1,E11,Diabetes,94.0,Age Group 23,2.0
Qatar,2019,1,E14,Diabetes,32.0,Age Group 23,1.0
Qatar,2019,1,I11,Hypertension,26.0,Age Group 23,1.0
Qatar,2019,1,I13,Hypertension,68.0,Age Group 23,3.0
Qatar,2019,1,I15,Hypertension,6.0,Age Group 23,1.0
Qatar,2019,1,I21,Heart Disease,94.0,Age Group 23,2.0
Qatar,2019,1,I25,Heart Disease,166.0,Age Group 23,4.0
Qatar,2019,1,I62,Stroke,6.0,Age Group 23,1.0
Qatar,2019,2,C25,Cancer,28.0,Age Group 23,1.0
Qatar,2019,2,E11,Diabetes,70.0,Age Group 23,3.0
Qatar,2019,2,I11,Hypertension,16.0,Age Group 23,1.0
Qatar,2019,2,I13,Hypertension,38.0,Age Group 23,6.0
Qatar,2019,2,I21,Heart Disease,22.0,Age Group 23,3.0
Qatar,2019,2,I61,Stroke,12.0,Age Group 23,1.0
Qatar,2019,2,I64,Stroke,18.0,Age Group 23,1.0
United Arab Emirates,2019,1,C18,Cancer,94.0,Age Group 23,1.0
United Arab Emirates,2019,1,C19,Cancer,8.0,Age Group 23,1.0
United Arab Emirates,2019,1,C22,Cancer,92.0,Age Group 23,1.0
United Arab Emirates,2019,1,E11,Diabetes,72.0,Age Group 23,1.0
United Arab Emirates,2019,1,E14,Diabetes,24.0,Age Group 23,2.0
United Arab Emirates,2019,1,I10,Hypertension,76.0,Age Group 23,1.0
United Arab Emirates,2019,1,I11,Hypertension,44.0,Age Group 23,3.0
United Arab Emirates,2019,1,I21,Heart Disease,360.0,Age Group 23,5.0
United Arab Emirates,2019,1,I24,Heart Disease,64.0,Age Group 23,3.0
United Arab Emirates,2019,1,I25,Heart Disease,284.0,Age Group 23,8.0
United Arab Emirates,2019,1,I60,Stroke,22.0,Age Group 23,1.0
United Arab Emirates,2019,1,I61,Stroke,160.0,Age Group 23,1.0
United Arab Emirates,2019,1,I62,Stroke,36.0,Age Group 23,1.0
United Arab Emirates,2019,1,I63,Stroke,78.0,Age Group 23,1.0
United Arab Emirates,2019,2,C22,Cancer,56.0,Age Group 23,2.0
United Arab Emirates,2019,2,C25,Cancer,42.0,Age Group 23,2.0
United Arab Emirates,2019,2,E11,Diabetes,58.0,Age Group 23,3.0
United Arab Emirates,2019,2,I10,Hypertension,50.0,Age Group 23,4.0
United Arab Emirates,2019,2,I11,Hypertension,16.0,Age Group 23,1.0
United Arab Emirates,2019,2,I13,Hypertension,20.0,Age Group 23,2.0
United Arab Emirates,2019,2,I15,Hypertension,2.0,Age Group 23,1.0
United Arab Emirates,2019,2,I21,Heart Disease,108.0,Age Group 23,9.0
United Arab Emirates,2019,2,I24,Heart Disease,30.0,Age Group 23,1.0
United Arab Emirates,2019,2,I25,Heart Disease,74.0,Age Group 23,4.0
United Arab Emirates,2019,2,I61,Stroke,42.0,Age Group 23,1.0
United Arab Emirates,2019,2,I63,Stroke,16.0,Age Group 23,1.0
United Arab Emirates,2019,2,I64,Stroke,8.0,Age Group 23,2.0
United Arab Emirates,2019,2,I67,Stroke,28.0,Age Group 23,1.0
United Arab Emirates,2019,2,I69,Stroke,12.0,Age Group 23,2.0
Qatar,2018,1,C13,Cancer,4.0,Age Group 23,1.0
Qatar,2018,2,C14,Cancer,4.0,Age Group 23,1.0
Qatar,2018,2,C15,Cancer,4.0,Age Group 23,1.0
Qatar,2018,1,C18,Cancer,46.0,Age Group 23,1.0
Qatar,2018,1,C22,Cancer,58.0,Age Group 23,1.0
Qatar,2018,2,C22,Cancer,24.0,Age Group 23,2.0
Qatar,2018,1,C23,Cancer,4.0,Age Group 23,1.0
Qatar,2018,1,E14,Diabetes,138.0,Age Group 23,8.0
Qatar,2018,2,E14,Diabetes,82.0,Age Group 23,8.0
Qatar,2018,2,I11,Hypertension,44.0,Age Group 23,3.0
Qatar,2018,1,I13,Hypertension,24.0,Age Group 23,4.0
