CountryName,Year,Sex,Cause,NCD_Category,Total_Deaths,Age_Group,Deaths,Age_Range
United Arab Emirates,2019,Male,I12,Hypertension,10.0,Age Group 20,1.0,
United Arab Emirates,2019,Male,I21,Heart Disease,360.0,Age Group 20,10.0,
United Arab Emirates,2019,Male,I24,Heart Disease,64.0,Age Group 20,3.0,
United Arab Emirates,2019,Male,I25,Heart Disease,284.0,Age Group 20,12.0,
United Arab Emirates,2019,Male,I60,Stroke,22.0,Age Group 20,1.0,
United Arab Emirates,2019,Male,I61,Stroke,160.0,Age Group 20,3.0,
United Arab Emirates,2019,Male,I62,Stroke,36.0,Age Group 20,1.0,
United Arab Emirates,2019,Male,I63,Stroke,78.0,Age Group 20,3.0,
United Arab Emirates,2019,Male,I64,Stroke,18.0,Age Group 20,2.0,
United Arab Emirates,2019,Male,I67,Stroke,58.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,C02,Cancer,2.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,C06,Cancer,4.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,C16,Cancer,38.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,C18,Cancer,70.0,Age Group 20,5.0,
United Arab Emirates,2019,Female,C20,Cancer,8.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,C22,Cancer,56.0,Age Group 20,3.0,
United Arab Emirates,2019,Female,C25,Cancer,42.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,E10,Diabetes,14.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,E11,Diabetes,58.0,Age Group 20,4.0,
United Arab Emirates,2019,Female,E14,Diabetes,2.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,I10,Hypertension,50.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,I13,Hypertension,20.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,I21,Heart Disease,108.0,Age Group 20,13.0,
United Arab Emirates,2019,Female,I24,Heart Disease,30.0,Age Group 20,2.0,
United Arab Emirates,2019,Female,I25,Heart Disease,74.0,Age Group 20,5.0,
United Arab Emirates,2019,Female,I60,Stroke,18.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,I61,Stroke,42.0,Age Group 20,4.0,
United Arab Emirates,2019,Female,I62,Stroke,16.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,I67,Stroke,28.0,Age Group 20,1.0,
United Arab Emirates,2019,Female,I69,Stroke,12.0,Age Group 20,1.0,
Qatar,2018,Female,C04,Cancer,2.0,Age Group 20,1.0,
Qatar,2018,Male,C18,Cancer,46.0,Age Group 20,2.0,
Qatar,2018,Male,C22,Cancer,58.0,Age Group 20,4.0,
Qatar,2018,Female,C22,Cancer,24.0,Age Group 20,2.0,
Qatar,2018,Male,C25,Cancer,24.0,Age Group 20,2.0,
Qatar,2018,Female,C25,Cancer,16.0,Age Group 20,2.0,
Qatar,2018,Male,C32,Cancer,2.0,Age Group 20,1.0,
Qatar,2018,Male,E14,Diabetes,138.0,Age Group 20,4.0,
Qatar,2018,Female,E14,Diabetes,82.0,Age Group 20,6.0,
Qatar,2018,Male,I11,Hypertension,54.0,Age Group 20,4.0,
Qatar,2018,Female,I11,Hypertension,44.0,Age Group 20,4.0,
Qatar,2018,Male,I13,Hypertension,24.0,Age Group 20,1.0,
Qatar,2018,Female,I13,Hypertension,22.0,Age Group 20,3.0,
Qatar,2018,Male,I21,Heart Disease,152.0,Age Group 20,5.0,
Qatar,2018,Female,I21,Heart Disease,36.0,Age Group 20,2.0,
Qatar,2018,Male,I24,Heart Disease,160.0,Age Group 20,1.0,
Qatar,2018,Male,I25,Heart Disease,88.0,Age Group 20,2.0,
Qatar,2018,Female,I25,Heart Disease,18.0,Age Group 20,2.0,
Qatar,2018,Female,I60,Stroke,8.0,Age Group 20,1.0,
Qatar,2018,Male,I64,Stroke,46.0,Age Group 20,1.0,
Qatar,2018,Female,I64,Stroke,42.0,Age Group 20,2.0,
Qatar,2018,Male,I67,Stroke,10.0,Age Group 20,2.0,
Qatar,2018,Male,I69,Stroke,8.0,Age Group 20,1.0,
Kuwait,2017,Male,C159,Cancer,6.0,Age Group 20,1.0,
Kuwait,2017,Male,C160,Cancer,4.0,Age Group 20,1.0,
Kuwait,2017,Male,C169,Cancer,34.0,Age Group 20,2.0,
Kuwait,2017,Female,C169,Cancer,18.0,Age Group 20,2.0,
Kuwait,2017,Female,C179,Cancer,4.0,Age Group 20,1.0,
Kuwait,2017,Male,C189,Cancer,116.0,Age Group 20,6.0,
Kuwait,2017,Female,C189,Cancer,84.0,Age Group 20,3.0,
Kuwait,2017,Female,C220,Cancer,4.0,Age Group 20,1.0,
Kuwait,2017,Male,C229,Cancer,66.0,Age Group 20,2.0,
Kuwait,2017,Female,C229,Cancer,38.0,Age Group 20,5.0,
Kuwait,2017,Male,C23,Cancer,16.0,Age Group 20,1.0,
Kuwait,2017,Male,C259,Cancer,62.0,Age Group 20,2.0,
Kuwait,2017,Female,C259,Cancer,40.0,Age Group 20,1.0,
Kuwait,2017,Male,C329,Cancer,10.0,Age Group 20,1.0,
Kuwait,2017,Female,E145,Diabetes,10.0,Age Group 20,1.0,
Kuwait,2017,Male,E147,Diabetes,170.0,Age Group 20,15.0,
Kuwait,2017,Female,E147,Diabetes,250.0,Age Group 20,31.0,
Kuwait,2017,Male,E148,Diabetes,6.0,Age Group 20,1.0,
Kuwait,2017,Female,E148,Diabetes,8.0,Age Group 20,1.0,
Kuwait,2017,Male,E149,Diabetes,118.0,Age Group 20,8.0,
Kuwait,2017,Female,E149,Diabetes,108.0,Age Group 20,9.0,
Kuwait,2017,Male,I119,Hypertension,104.0,Age Group 20,5.0,
Kuwait,2017,Female,I119,Hypertension,140.0,Age Group 20,10.0,
Kuwait,2017,Female,I120,Hypertension,6.0,Age Group 20,2.0,
Kuwait,2017,Male,I129,Hypertension,8.0,Age Group 20,2.0,
Kuwait,2017,Female,I129,Hypertension,14.0,Age Group 20,1.0,
Kuwait,2017,Male,I139,Hypertension,4.0,Age Group 20,1.0,
Kuwait,2017,Male,I219,Heart Disease,2194.0,Age Group 20,49.0,
Kuwait,2017,Female,I219,Heart Disease,434.0,Age Group 20,28.0,
Kuwait,2017,Male,I251,Heart Disease,144.0,Age Group 20,9.0,
Kuwait,2017,Female,I251,Heart Disease,88.0,Age Group 20,7.0,
Kuwait,2017,Male,I259,Heart Disease,274.0,Age Group 20,10.0,
Kuwait,2017,Female,I259,Heart Disease,124.0,Age Group 20,11.0,
Kuwait,2017,Male,I614,Stroke,2.0,Age Group 20,1.0,
Kuwait,2017,Male,I619,Stroke,212.0,Age Group 20,7.0,
Kuwait,2017,Female,I619,Stroke,124.0,Age Group 20,11.0,
Kuwait,2017,Male,I639,Stroke,294.0,Age Group 20,17.0,
Kuwait,2017,Female,I639,Stroke,198.0,Age Group 20,17.0,
Kuwait,2018,Male,C169,Cancer,46.0,Age Group 20,1.0,
Kuwait,2018,Male,C189,Cancer,76.0,Age Group 20,2.0,
Kuwait,2018,Female,C189,Cancer,92.0,Age Group 20,7.0,
Kuwait,2018,Female,C19,Cancer,2.0,Age Group 20,1.0,
Kuwait,2018,Female,C221,Cancer,10.0,Age Group 20,3.0,
Kuwait,2018,Male,C229,Cancer,54.0,Age Group 20,4.0,
Kuwait,2018,Female,C229,Cancer,34.0,Age Group 20,3.0,
Kuwait,2018,Male,C23,Cancer,14.0,Age Group 20,2.0,
Kuwait,2018,Female,C23,Cancer,4.0,Age Group 20,1.0,
Kuwait,2018,Male,C259,Cancer,56.0,Age Group 20,4.0,
Kuwait,2018,Female,C259,Cancer,42.0,Age Group 20,3.0,
Kuwait,2018,Male,C269,Cancer,4.0,Age Group 20,1.0,
Kuwait,2018,Female,E117,Diabetes,4.0,Age Group 20,1.0,
Kuwait,2018,Male,E147,Diabetes,470.0,Age Group 20,28.0,
Kuwait,2018,Female,E147,Diabetes,496.0,Age Group 20,43.0,
Kuwait,2018,Male,E148,Diabetes,6.0,Age Group 20,1.0,
Kuwait,2018,Female,E149,Diabetes,18.0,Age Group 20,2.0,
Kuwait,2018,Male,I10,Hypertension,10.0,Age Group 20,1.0,
Kuwait,2018,Female,I10,Hypertension,12.0,Age Group 20,2.0,
Kuwait,2018,Male,I110,Hypertension,4.0,Age Group 20,1.0,
Kuwait,2018,Female,I110,Hypertension,2.0,Age Group 20,1.0,
Kuwait,2018,Male,I119,Hypertension,72.0,Age Group 20,7.0,
Kuwait,2018,Female,I119,Hypertension,106.0,Age Group 20,7.0,
Kuwait,2018,Male,I120,Hypertension,10.0,Age Group 20,2.0,
Kuwait,2018,Female,I120,Hypertension,6.0,Age Group 20,1.0,
Kuwait,2018,Female,I129,Hypertension,4.0,Age Group 20,1.0,
Kuwait,2018,Female,I209,Heart Disease,2.0,Age Group 20,1.0,
Kuwait,2018,Male,I219,Heart Disease,2574.0,Age Group 20,69.0,
Kuwait,2018,Female,I219,Heart Disease,448.0,Age Group 20,26.0,
Kuwait,2018,Female,I249,Heart Disease,14.0,Age Group 20,4.0,
Kuwait,2018,Male,I251,Heart Disease,118.0,Age Group 20,7.0,
Kuwait,2018,Female,I251,Heart Disease,72.0,Age Group 20,4.0,
Kuwait,2018,Male,I259,Heart Disease,234.0,Age Group 20,18.0,
Kuwait,2018,Female,I259,Heart Disease,132.0,Age Group 20,12.0,
Kuwait,2018,Male,I619,Stroke,222.0,Age Group 20,6.0,
Kuwait,2018,Female,I619,Stroke,112.0,Age Group 20,4.0,
Kuwait,2018,Male,I639,Stroke,258.0,Age Group 20,12.0,
Kuwait,2018,Female,I639,Stroke,166.0,Age Group 20,6.0,
Kuwait,2018,Female,I64,Stroke,18.0,Age Group 20,1.0,
Kuwait,2019,Female,C029,Cancer,4.0,Age Group 20,1.0,
Kuwait,2019,Male,C159,Cancer,18.0,Age Group 20,2.0,
Kuwait,2019,Male,C160,Cancer,2.0,Age Group 20,1.0,
Kuwait,2019,Female,C169,Cancer,26.0,Age Group 20,1.0,
Kuwait,2019,Female,C170,Cancer,4.0,Age Group 20,1.0,
Kuwait,2019,Male,C189,Cancer,110.0,Age Group 20,7.0,
Kuwait,2019,Female,C189,Cancer,76.0,Age Group 20,6.0,
Kuwait,2019,Female,C19,Cancer,8.0,Age Group 20,1.0,
Kuwait,2019,Female,C20,Cancer,10.0,Age Group 20,2.0,
Kuwait,2019,Male,C220,Cancer,14.0,Age Group 20,1.0,
Kuwait,2019,Female,C220,Cancer,8.0,Age Group 20,2.0,
Kuwait,2019,Male,C221,Cancer,10.0,Age Group 20,1.0,
Kuwait,2019,Female,C221,Cancer,10.0,Age Group 20,1.0,
Kuwait,2019,Male,C229,Cancer,56.0,Age Group 20,5.0,
Kuwait,2019,Female,C229,Cancer,12.0,Age Group 20,1.0,
Kuwait,2019,Female,C23,Cancer,2.0,Age Group 20,1.0,
Kuwait,2019,Male,C249,Cancer,14.0,Age Group 20,2.0,
Kuwait,2019,Male,C258,Cancer,10.0,Age Group 20,1.0,
Kuwait,2019,Male,C259,Cancer,62.0,Age Group 20,6.0,
Kuwait,2019,Female,C259,Cancer,58.0,Age Group 20,6.0,
Kuwait,2019,Female,C269,Cancer,4.0,Age Group 20,1.0,
Kuwait,2019,Male,C329,Cancer,4.0,Age Group 20,1.0,
Kuwait,2019,Male,E115,Diabetes,4.0,Age Group 20,1.0,
Kuwait,2019,Male,E145,Diabetes,34.0,Age Group 20,2.0,
Kuwait,2019,Female,E145,Diabetes,16.0,Age Group 20,3.0,
Kuwait,2019,Female,E146,Diabetes,8.0,Age Group 20,1.0,
Kuwait,2019,Male,E147,Diabetes,400.0,Age Group 20,26.0,
Kuwait,2019,Female,E147,Diabetes,428.0,Age Group 20,43.0,
Kuwait,2019,Female,E148,Diabetes,6.0,Age Group 20,1.0,
Kuwait,2019,Male,E149,Diabetes,56.0,Age Group 20,4.0,
Kuwait,2019,Female,E149,Diabetes,90.0,Age Group 20,11.0,
Kuwait,2019,Female,I10,Hypertension,62.0,Age Group 20,2.0,
Kuwait,2019,Male,I119,Hypertension,66.0,Age Group 20,3.0,
Kuwait,2019,Female,I119,Hypertension,96.0,Age Group 20,5.0,
Kuwait,2019,Female,I120,Hypertension,10.0,Age Group 20,2.0,
Kuwait,2019,Female,I129,Hypertension,8.0,Age Group 20,2.0,
Kuwait,2019,Male,I209,Heart Disease,54.0,Age Group 20,1.0,
Kuwait,2019,Female,I209,Heart Disease,12.0,Age Group 20,1.0,
Kuwait,2019,Male,I214,Heart Disease,4.0,Age Group 20,1.0,
Kuwait,2019,Male,I219,Heart Disease,2746.0,Age Group 20,72.0,
Kuwait,2019,Female,I219,Heart Disease,580.0,Age Group 20,46.0,
Kuwait,2019,Male,I251,Heart Disease,52.0,Age Group 20,3.0,
Kuwait,2019,Female,I251,Heart Disease,38.0,Age Group 20,2.0,
Kuwait,2019,Male,I255,Heart Disease,6.0,Age Group 20,1.0,
Kuwait,2019,Male,I259,Heart Disease,268.0,Age Group 20,19.0,
Kuwait,2019,Female,I259,Heart Disease,136.0,Age Group 20,16.0,
Kuwait,2019,Male,I619,Stroke,268.0,Age Group 20,10.0,
Kuwait,2019,Female,I619,Stroke,78.0,Age Group 20,4.0,
Kuwait,2019,Male,I639,Stroke,236.0,Age Group 20,14.0,
Kuwait,2019,Female,I639,Stroke,186.0,Age Group 20,10.0,
Kuwait,2019,Female,I64,Stroke,30.0,Age Group 20,3.0,
Oman,2017,Male,C01,Cancer,2.0,Age Group 20,1.0,
Oman,2017,Female,C159,Cancer,4.0,Age Group 20,1.0,
Oman,2017,Male,C166,Cancer,2.0,Age Group 20,1.0,
Oman,2017,Male,C169,Cancer,36.0,Age Group 20,3.0,
Oman,2017,Female,C169,Cancer,18.0,Age Group 20,2.0,
Oman,2017,Male,C187,Cancer,4.0,Age Group 20,1.0,
Oman,2017,Male,C221,Cancer,8.0,Age Group 20,1.0,
Oman,2017,Male,C229,Cancer,12.0,Age Group 20,1.0,
Oman,2017,Female,C229,Cancer,6.0,Age Group 20,1.0,
Oman,2017,Female,C240,Cancer,2.0,Age Group 20,1.0,
Oman,2017,Female,C259,Cancer,6.0,Age Group 20,1.0,
Oman,2017,Female,E100,Diabetes,2.0,Age Group 20,1.0,
Oman,2017,Male,E103,Diabetes,2.0,Age Group 20,1.0,
Oman,2017,Male,E109,Diabetes,40.0,Age Group 20,2.0,
Oman,2017,Female,E109,Diabetes,10.0,Age Group 20,1.0,
Oman,2017,Female,E112,Diabetes,6.0,Age Group 20,1.0,
Oman,2017,Male,E115,Diabetes,16.0,Age Group 20,1.0,
Oman,2017,Male,E117,Diabetes,20.0,Age Group 20,3.0,
Oman,2017,Female,E117,Diabetes,12.0,Age Group 20,2.0,
Oman,2017,Male,E118,Diabetes,4.0,Age Group 20,1.0,
Oman,2017,Male,E119,Diabetes,72.0,Age Group 20,8.0,
Oman,2017,Female,E119,Diabetes,50.0,Age Group 20,5.0,
Oman,2017,Male,E149,Diabetes,38.0,Age Group 20,4.0,
Oman,2017,Female,E149,Diabetes,22.0,Age Group 20,2.0,
Oman,2017,Male,I10,Hypertension,362.0,Age Group 20,30.0,
Oman,2017,Female,I10,Hypertension,262.0,Age Group 20,26.0,
Oman,2017,,I10,Hypertension,2.0,Age Group 20,1.0,
Oman,2017,Female,I110,Hypertension,12.0,Age Group 20,1.0,
Oman,2017,Male,I119,Hypertension,10.0,Age Group 20,1.0,
Oman,2017,Female,I119,Hypertension,18.0,Age Group 20,1.0,
Oman,2017,Male,I132,Hypertension,12.0,Age Group 20,3.0,
Oman,2017,Female,I132,Hypertension,4.0,Age Group 20,1.0,
Oman,2017,Female,I200,Heart Disease,4.0,Age Group 20,1.0,
Oman,2017,Male,I210,Heart Disease,30.0,Age Group 20,1.0,
Oman,2017,Male,I219,Heart Disease,90.0,Age Group 20,4.0,
Oman,2017,Female,I219,Heart Disease,28.0,Age Group 20,2.0,
Oman,2017,Female,I229,Heart Disease,2.0,Age Group 20,1.0,
Oman,2017,Male,I251,Heart Disease,48.0,Age Group 20,6.0,
Oman,2017,Female,I251,Heart Disease,26.0,Age Group 20,3.0,
Oman,2017,Male,I255,Heart Disease,32.0,Age Group 20,2.0,
Oman,2017,Female,I255,Heart Disease,14.0,Age Group 20,2.0,
Oman,2017,Male,I259,Heart Disease,102.0,Age Group 20,7.0,
Oman,2017,Female,I259,Heart Disease,82.0,Age Group 20,10.0,
Oman,2017,Male,I615,Stroke,10.0,Age Group 20,1.0,
Oman,2017,Female,I619,Stroke,12.0,Age Group 20,2.0,
Oman,2017,Female,I620,Stroke,10.0,Age Group 20,1.0,
Oman,2017,Female,I629,Stroke,8.0,Age Group 20,1.0,
Oman,2017,Male,I639,Stroke,56.0,Age Group 20,5.0,
Oman,2017,Female,I639,Stroke,22.0,Age Group 20,2.0,
Oman,2017,Male,I64,Stroke,74.0,Age Group 20,5.0,
Oman,2017,Female,I64,Stroke,32.0,Age Group 20,2.0,
Oman,2017,Male,I678,Stroke,10.0,Age Group 20,1.0,
Oman,2017,Male,I679,Stroke,12.0,Age Group 20,2.0,
Oman,2017,Male,I690,Stroke,4.0,Age Group 20,2.0,
Oman,2017,Female,I693,Stroke,6.0,Age Group 20,1.0,
Oman,2017,Male,I694,Stroke,14.0,Age Group 20,1.0,
Oman,2017,Female,I694,Stroke,38.0,Age Group 20,3.0,
Oman,2017,Male,I698,Stroke,10.0,Age Group 20,1.0,
Oman,2017,Female,I698,Stroke,12.0,Age Group 20,1.0,
Oman,2018,Male,C159,Cancer,6.0,Age Group 20,2.0,
Oman,2018,Male,C160,Cancer,2.0,Age Group 20,1.0,
Oman,2018,Male,C169,Cancer,42.0,Age Group 20,2.0,
Oman,2018,Female,C169,Cancer,10.0,Age Group 20,1.0,
Oman,2018,Male,C187,Cancer,12.0,Age Group 20,1.0,
Oman,2018,Male,C189,Cancer,24.0,Age Group 20,1.0,
Oman,2018,Female,C189,Cancer,20.0,Age Group 20,2.0,
Oman,2018,Male,C220,Cancer,28.0,Age Group 20,2.0,
Oman,2018,Male,C221,Cancer,4.0,Age Group 20,1.0,
Oman,2018,Male,C229,Cancer,8.0,Age Group 20,1.0,
Oman,2018,Female,C23,Cancer,4.0,Age Group 20,1.0,
Oman,2018,Male,C250,Cancer,6.0,Age Group 20,1.0,
Oman,2018,Female,C250,Cancer,4.0,Age Group 20,1.0,
Oman,2018,Male,C259,Cancer,22.0,Age Group 20,1.0,
Oman,2018,Male,E109,Diabetes,6.0,Age Group 20,2.0,
Oman,2018,Female,E115,Diabetes,4.0,Age Group 20,1.0,
Oman,2018,Male,E119,Diabetes,2.0,Age Group 20,1.0,
Oman,2018,Female,E126,Diabetes,2.0,Age Group 20,1.0,
Oman,2018,Male,E135,Diabetes,2.0,Age Group 20,1.0,
Oman,2018,Male,E149,Diabetes,4.0,Age Group 20,1.0,
Oman,2018,Male,I10,Hypertension,68.0,Age Group 20,4.0,
Oman,2018,Female,I10,Hypertension,64.0,Age Group 20,4.0,
Oman,2018,Male,I110,Hypertension,4.0,Age Group 20,1.0,
Oman,2018,Female,I110,Hypertension,4.0,Age Group 20,1.0,
Oman,2018,Female,I119,Hypertension,10.0,Age Group 20,1.0,
Oman,2018,Female,I132,Hypertension,8.0,Age Group 20,1.0,
Oman,2018,Female,I200,Heart Disease,4.0,Age Group 20,1.0,
Oman,2018,Male,I210,Heart Disease,44.0,Age Group 20,2.0,
Oman,2018,Male,I211,Heart Disease,24.0,Age Group 20,1.0,
Oman,2018,Male,I214,Heart Disease,10.0,Age Group 20,1.0,
Oman,2018,Male,I219,Heart Disease,110.0,Age Group 20,5.0,
Oman,2018,Male,I249,Heart Disease,20.0,Age Group 20,4.0,
Oman,2018,Female,I250,Heart Disease,6.0,Age Group 20,1.0,
Oman,2018,Male,I251,Heart Disease,42.0,Age Group 20,1.0,
Oman,2018,Female,I251,Heart Disease,16.0,Age Group 20,1.0,
Oman,2018,Male,I255,Heart Disease,22.0,Age Group 20,1.0,
Oman,2018,Female,I255,Heart Disease,6.0,Age Group 20,2.0,
Oman,2018,Male,I259,Heart Disease,66.0,Age Group 20,6.0,
Oman,2018,Female,I259,Heart Disease,32.0,Age Group 20,2.0,
Oman,2018,Female,I609,Stroke,10.0,Age Group 20,1.0,
Oman,2018,Female,I619,Stroke,20.0,Age Group 20,2.0,
Oman,2018,Male,I620,Stroke,10.0,Age Group 20,1.0,
Oman,2018,Female,I638,Stroke,2.0,Age Group 20,1.0,
Oman,2018,Male,I639,Stroke,64.0,Age Group 20,1.0,
Oman,2018,Female,I639,Stroke,42.0,Age Group 20,5.0,
Oman,2018,Male,I64,Stroke,44.0,Age Group 20,4.0,
Oman,2018,Female,I64,Stroke,28.0,Age Group 20,2.0,
Oman,2018,Male,I694,Stroke,34.0,Age Group 20,1.0,
Oman,2018,Female,I694,Stroke,24.0,Age Group 20,1.0,
Oman,2018,Male,I698,Stroke,8.0,Age Group 20,2.0,
Oman,2019,Male,C169,Cancer,44.0,Age Group 20,4.0,
Oman,2019,Female,C169,Cancer,32.0,Age Group 20,6.0,
Oman,2019,Female,C187,Cancer,6.0,Age Group 20,1.0,
Oman,2019,Male,C189,Cancer,40.0,Age Group 20,3.0,
Oman,2019,Female,C189,Cancer,30.0,Age Group 20,4.0,
Oman,2019,Male,C220,Cancer,36.0,Age Group 20,2.0,
Oman,2019,Female,C220,Cancer,16.0,Age Group 20,2.0,
Oman,2019,Male,C229,Cancer,22.0,Age Group 20,2.0,
Oman,2019,Female,C229,Cancer,4.0,Age Group 20,1.0,
Oman,2019,Female,C241,Cancer,2.0,Age Group 20,1.0,
Oman,2019,Male,C259,Cancer,26.0,Age Group 20,1.0,
Oman,2019,Female,C259,Cancer,26.0,Age Group 20,2.0,
Oman,2019,Male,E105,Diabetes,2.0,Age Group 20,1.0,
Oman,2019,Male,E112,Diabetes,8.0,Age Group 20,1.0,
Oman,2019,Female,E112,Diabetes,24.0,Age Group 20,3.0,
Oman,2019,Female,E117,Diabetes,6.0,Age Group 20,1.0,
Oman,2019,Male,E119,Diabetes,36.0,Age Group 20,4.0,
Oman,2019,Female,E119,Diabetes,20.0,Age Group 20,1.0,
Oman,2019,Male,I10,Hypertension,80.0,Age Group 20,7.0,
Oman,2019,Female,I10,Hypertension,96.0,Age Group 20,11.0,
Oman,2019,Female,I110,Hypertension,2.0,Age Group 20,1.0,
Oman,2019,Male,I120,Hypertension,6.0,Age Group 20,1.0,
Oman,2019,Male,I129,Hypertension,4.0,Age Group 20,1.0,
Oman,2019,Male,I210,Heart Disease,32.0,Age Group 20,1.0,
Oman,2019,Female,I210,Heart Disease,12.0,Age Group 20,3.0,
Oman,2019,Male,I211,Heart Disease,12.0,Age Group 20,1.0,
Oman,2019,Male,I219,Heart Disease,108.0,Age Group 20,1.0,
Oman,2019,Female,I219,Heart Disease,28.0,Age Group 20,3.0,
Oman,2019,Male,I249,Heart Disease,14.0,Age Group 20,1.0,
Oman,2019,Male,I250,Heart Disease,4.0,Age Group 20,1.0,
Oman,2019,Male,I251,Heart Disease,52.0,Age Group 20,5.0,
Oman,2019,Female,I251,Heart Disease,28.0,Age Group 20,3.0,
Oman,2019,Male,I255,Heart Disease,14.0,Age Group 20,1.0,
Oman,2019,Male,I259,Heart Disease,80.0,Age Group 20,6.0,
Oman,2019,Male,I611,Stroke,6.0,Age Group 20,1.0,
Oman,2019,Male,I613,Stroke,8.0,Age Group 20,1.0,
Oman,2019,Female,I615,Stroke,2.0,Age Group 20,1.0,
Oman,2019,Male,I619,Stroke,40.0,Age Group 20,2.0,
Oman,2019,Female,I619,Stroke,16.0,Age Group 20,1.0,
Oman,2019,Male,I620,Stroke,4.0,Age Group 20,1.0,
Oman,2019,Female,I636,Stroke,2.0,Age Group 20,1.0,
Oman,2019,Male,I638,Stroke,8.0,Age Group 20,2.0,
Oman,2019,Male,I639,Stroke,64.0,Age Group 20,7.0,
Oman,2019,Female,I639,Stroke,24.0,Age Group 20,2.0,
Oman,2019,Male,I64,Stroke,64.0,Age Group 20,6.0,
Oman,2019,Female,I64,Stroke,52.0,Age Group 20,6.0,
Oman,2019,Male,I679,Stroke,24.0,Age Group 20,1.0,
Oman,2019,Male,I691,Stroke,4.0,Age Group 20,1.0,
Oman,2019,Male,I694,Stroke,50.0,Age Group 20,5.0,
Oman,2019,Female,I694,Stroke,66.0,Age Group 20,8.0,
Oman,2019,Female,I698,Stroke,4.0,Age Group 20,1.0,
Oman,2020,Male,C119,Cancer,4.0,Age Group 20,1.0,
Oman,2020,Male,C169,Cancer,38.0,Age Group 20,2.0,
Oman,2020,Female,C169,Cancer,46.0,Age Group 20,5.0,
Oman,2020,Female,C180,Cancer,4.0,Age Group 20,1.0,
Oman,2020,Female,C181,Cancer,4.0,Age Group 20,1.0,
Oman,2020,Male,C187,Cancer,10.0,Age Group 20,1.0,
Oman,2020,Male,C189,Cancer,40.0,Age Group 20,3.0,
Oman,2020,Male,C20,Cancer,20.0,Age Group 20,2.0,
Oman,2020,Male,C220,Cancer,40.0,Age Group 20,3.0,
Oman,2020,Female,C220,Cancer,14.0,Age Group 20,1.0,
Oman,2020,Female,C221,Cancer,8.0,Age Group 20,1.0,
Oman,2020,Male,C229,Cancer,22.0,Age Group 20,2.0,
Oman,2020,Female,C229,Cancer,8.0,Age Group 20,1.0,
Oman,2020,Male,C250,Cancer,4.0,Age Group 20,1.0,
Oman,2020,Female,C259,Cancer,22.0,Age Group 20,1.0,
Oman,2020,Female,E108,Diabetes,2.0,Age Group 20,1.0,
Oman,2020,Female,E110,Diabetes,4.0,Age Group 20,1.0,
Oman,2020,Male,E112,Diabetes,36.0,Age Group 20,3.0,
Oman,2020,Female,E112,Diabetes,24.0,Age Group 20,1.0,
Oman,2020,Male,E117,Diabetes,8.0,Age Group 20,1.0,
Oman,2020,Male,E119,Diabetes,50.0,Age Group 20,7.0,
Oman,2020,Female,E119,Diabetes,34.0,Age Group 20,3.0,
Oman,2020,Female,E149,Diabetes,6.0,Age Group 20,1.0,
Oman,2020,Male,I10,Hypertension,130.0,Age Group 20,10.0,
Oman,2020,Female,I10,Hypertension,84.0,Age Group 20,10.0,
Oman,2020,Female,I119,Hypertension,20.0,Age Group 20,1.0,
Oman,2020,Female,I131,Hypertension,2.0,Age Group 20,1.0,
Oman,2020,Female,I159,Hypertension,2.0,Age Group 20,1.0,
Oman,2020,Male,I200,Heart Disease,8.0,Age Group 20,3.0,
Oman,2020,Male,I210,Heart Disease,30.0,Age Group 20,2.0,
Oman,2020,Male,I211,Heart Disease,42.0,Age Group 20,2.0,
Oman,2020,Female,I211,Heart Disease,10.0,Age Group 20,2.0,
Oman,2020,Male,I219,Heart Disease,118.0,Age Group 20,11.0,
Oman,2020,Female,I219,Heart Disease,26.0,Age Group 20,4.0,
Oman,2020,Male,I249,Heart Disease,38.0,Age Group 20,3.0,
Oman,2020,Female,I249,Heart Disease,8.0,Age Group 20,1.0,
Oman,2020,Male,I251,Heart Disease,70.0,Age Group 20,3.0,
Oman,2020,Female,I251,Heart Disease,26.0,Age Group 20,2.0,
Oman,2020,Male,I255,Heart Disease,22.0,Age Group 20,1.0,
Oman,2020,Female,I255,Heart Disease,26.0,Age Group 20,2.0,
Oman,2020,Female,I258,Heart Disease,4.0,Age Group 20,1.0,
Oman,2020,Male,I259,Heart Disease,120.0,Age Group 20,8.0,
Oman,2020,Female,I259,Heart Disease,62.0,Age Group 20,8.0,
Oman,2020,Female,I611,Stroke,4.0,Age Group 20,1.0,
Oman,2020,Male,I612,Stroke,4.0,Age Group 20,1.0,
Oman,2020,Female,I612,Stroke,6.0,Age Group 20,1.0,
Oman,2020,Male,I615,Stroke,14.0,Age Group 20,1.0,
Oman,2020,Male,I635,Stroke,10.0,Age Group 20,1.0,
